"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.177204180E0,-5.108509585E-2,1.671058655E0,-5.602538586E-2,1.672777797E0
6.187202946E0,-4.790785164E-2,1.436741829E0,-2.717733383E-2,1.437797222E0
6.197201712E0,-6.377024204E-2,1.190451622E0,3.271782398E-2,1.192607297E0
6.207200478E0,-4.798040912E-2,1.013591766E0,2.073180676E-2,1.014938518E0
6.217199244E0,-5.798545107E-2,8.127593994E-1,7.056075335E-2,8.178746688E-1
6.227198010E0,-4.838387296E-2,5.304737091E-1,9.333342314E-2,5.407906093E-1
6.237196776E0,-4.549136758E-2,2.577037811E-1,8.629101515E-2,2.755482583E-1
6.247195542E0,-5.409180373E-2,-1.512527466E-2,1.166037321E-1,1.294261469E-1
6.257194242E0,-4.562573507E-2,-3.311185837E-1,1.172305346E-1,3.542092918E-1
6.267193008E0,-2.612484246E-2,-5.664768219E-1,1.319727302E-1,5.822330278E-1
6.277191774E0,-3.598185256E-2,-7.586975098E-1,1.450623870E-1,7.732785405E-1
6.287190474E0,-4.363777488E-2,-9.916200638E-1,1.347964406E-1,1.001690914E0
6.297189207E0,-3.201236576E-2,-1.226859093E0,1.495040655E-1,1.236349259E0
6.307187940E0,-2.709661052E-2,-1.483629227E0,1.815488935E-1,1.494941440E0
6.317186606E0,-4.578370228E-2,-1.704483032E0,1.850431561E-1,1.715109187E0
6.327185339E0,-4.450550303E-3,-1.910636902E0,1.793036461E-1,1.919036992E0
6.337184072E0,-3.260169178E-4,-2.025856018E0,1.991983056E-1,2.035625869E0
6.347182805E0,9.375875816E-3,-2.105211258E0,1.707387567E-1,2.112144425E0
6.357181538E0,2.187361196E-2,-2.206189156E0,1.775387526E-1,2.213429252E0
6.367180271E0,2.240611240E-2,-2.304820061E0,1.789181232E-1,2.311862721E0
6.377179004E0,3.727415577E-2,-2.398694992E0,1.750510335E-1,2.405362736E0
6.387177737E0,6.172485277E-2,-2.459124565E0,1.634171009E-1,2.465321223E0
6.397176437E0,4.785253853E-2,-2.500443459E0,1.488539577E-1,2.505327295E0
6.407175203E0,7.709997147E-2,-2.405342102E0,1.388470531E-1,2.410579502E0
6.417173969E0,7.279190421E-2,-2.293476105E0,1.336107850E-1,2.298517598E0
6.427172669E0,1.089217141E-1,-2.234338760E0,1.183271408E-1,2.240119405E0
6.437171435E0,1.079075634E-1,-2.146078110E0,1.330097318E-1,2.152901968E0
6.447170201E0,1.016092002E-1,-2.062650681E0,1.111225486E-1,2.068139376E0
6.457168967E0,1.022043154E-1,-1.955320358E0,1.007937193E-1,1.960582260E0
6.467167733E0,1.150955036E-1,-1.774386406E0,7.212215662E-2,1.779577393E0
6.477166499E0,1.156172603E-1,-1.533667564E0,5.460286140E-2,1.538988311E0
6.487165265E0,1.325608045E-1,-1.264301300E0,5.201458931E-3,1.271242384E0
6.497164031E0,1.277752519E-1,-1.074015617E0,-1.553356647E-3,1.081590715E0
6.507162731E0,1.326337308E-1,-8.766078949E-1,-3.772658110E-2,8.873874029E-1
6.517161497E0,1.428529918E-1,-6.601438522E-1,-7.186222076E-2,6.792356452E-1
6.527160263E0,1.583547294E-1,-4.508838654E-1,-1.252746582E-1,4.940305865E-1
6.537158963E0,1.838611364E-1,-1.411066055E-1,-1.379699707E-1,2.697252388E-1
6.547157729E0,1.928911209E-1,-1.426591873E-1,-1.533685923E-1,2.847464720E-1
6.557156495E0,1.855931580E-1,1.669845581E-1,-1.833675504E-1,3.097617173E-1
6.567155195E0,2.074604779E-1,6.705017090E-1,-2.614986897E-1,7.489952979E-1
6.577153961E0,2.151100487E-1,8.866310120E-1,-3.040671945E-1,9.616879656E-1
6.587152727E0,2.254020125E-1,1.076361656E0,-3.372555375E-1,1.150261614E0
6.597151493E0,2.478240728E-1,1.306778908E0,-3.678392172E-1,1.379997672E0
6.607150293E0,2.246726006E-1,1.576329231E0,-3.710832596E-1,1.634929481E0
6.617149126E0,2.269263864E-1,1.872148037E0,-3.841724992E-1,1.924583686E0
6.627147959E0,2.158181369E-1,1.873393536E0,-3.736507893E-1,1.922445245E0
6.637146859E0,2.128019184E-1,2.147508144E0,-3.849291801E-1,2.192087216E0
6.647145692E0,2.124523818E-1,2.258763313E0,-3.821406960E-1,2.300691033E0
6.657144592E0,1.786507815E-1,2.341250420E0,-3.892511725E-1,2.380102121E0
6.667143492E0,1.979671866E-1,2.461983204E0,-3.965640664E-1,2.501562584E0
6.677142325E0,1.739551872E-1,2.549210072E0,-3.820845485E-1,2.583548141E0
6.687141225E0,1.809255332E-1,2.648356915E0,-3.990299106E-1,2.684353417E0
6.697140091E0,1.780200899E-1,2.603835583E0,-3.919787705E-1,2.639185149E0
6.707138957E0,1.433732808E-1,2.542605877E0,-3.819930851E-1,2.575134804E0
6.717137823E0,1.278336197E-1,2.488560677E0,-3.596239686E-1,2.517658649E0
6.727136689E0,1.168101206E-1,2.384331226E0,-3.335505724E-1,2.410380880E0
6.737135555E0,1.165350378E-1,2.309689045E0,-3.502326608E-1,2.338996968E0
6.747134421E0,1.273524910E-1,2.259148121E0,-3.292548656E-1,2.286564597E0
6.757133221E0,1.275523901E-1,2.127321720E0,-3.210737705E-1,2.155192724E0
6.767132087E0,1.387472302E-1,1.928654194E0,-3.229790926E-1,1.960426813E0
6.777130953E0,1.248609573E-1,1.684625626E0,-2.827182412E-1,1.712741475E0
6.787129753E0,1.124118194E-1,1.462289810E0,-2.696300745E-1,1.491183518E0
6.797128619E0,1.132574826E-1,1.194576263E0,-2.264704704E-1,1.221117759E0
6.807127485E0,1.132970750E-1,9.964208603E-1,-2.345508337E-1,1.029905263E0
6.817126285E0,8.857297152E-2,8.294916153E-1,-1.816512346E-1,8.537556338E-1
6.827125151E0,6.296682358E-2,5.406198502E-1,-1.436548829E-1,5.629132870E-1
6.837124017E0,5.137765035E-2,2.565917969E-1,-1.334150434E-1,2.937321688E-1
6.847122883E0,5.169818550E-2,-1.061725616E-2,-8.854275942E-2,1.030788473E-1
6.857121749E0,3.766651824E-2,-3.112802505E-1,-4.032123089E-2,3.161328244E-1
6.867120615E0,4.524469748E-2,-5.472583771E-1,-2.259021997E-2,5.495899671E-1
6.877119481E0,3.376892582E-2,-7.521190643E-1,4.811805487E-2,7.544128674E-1
6.887118347E0,2.954056859E-2,-9.378271103E-1,6.875425577E-2,9.408078878E-1
6.897117147E0,6.300341338E-3,-1.161885262E0,9.388089180E-2,1.165688928E0
6.907115980E0,-9.807622060E-3,-1.455463409E0,1.230367422E-1,1.460687498E0
6.917114780E0,1.240304299E-2,-1.674879074E0,1.634563208E-1,1.682881968E0
6.927113513E0,-1.810213178E-2,-1.880051613E0,1.714198589E-1,1.887937108E0
6.937112246E0,-1.999876089E-2,-1.999106407E0,1.762368083E-1,2.006959339E0
6.947110979E0,-5.357144400E-4,-2.067916870E0,1.778649092E-1,2.075552070E0
6.957109712E0,-2.907477692E-2,-2.172707558E0,1.935792565E-1,2.181507828E0
6.967108445E0,-2.195106074E-2,-2.270334244E0,2.042719722E-1,2.279611034E0
6.977107178E0,-5.016637221E-2,-2.358814240E0,2.132790089E-1,2.368967965E0
6.987105911E0,-4.244009033E-2,-2.413767815E0,2.270660400E-1,2.424795911E0
6.997104644E0,-4.444025084E-2,-2.425644875E0,2.167238593E-1,2.435712878E0
7.007103310E0,-5.155161768E-2,-2.384827614E0,2.187403440E-1,2.395393006E0
7.017102043E0,-5.403108522E-2,-2.276960373E0,2.114410996E-1,2.287394858E0
7.027100809E0,-7.333156466E-2,-2.207379341E0,2.164000869E-1,2.219173286E0
7.037099509E0,-7.570873946E-2,-2.142580032E0,2.073529363E-1,2.153921133E0
7.047098275E0,-8.002455533E-2,-2.063391685E0,2.174087167E-1,2.076356358E0
7.057097041E0,-9.324526787E-2,-1.917163849E0,1.966177225E-1,1.929474134E0
7.067095741E0,-9.127148241E-2,-1.766117096E0,2.072901130E-1,1.780581161E0
7.077094507E0,-9.807868302E-2,-1.533687592E0,1.937399507E-1,1.548984256E0
7.087093273E0,-8.724303544E-2,-1.265344620E0,1.801102757E-1,1.281073013E0
7.097092039E0,-9.499927610E-2,-1.071254730E0,1.801987886E-1,1.090450899E0
7.107090805E0,-9.727402031E-2,-9.059362411E-1,1.770697832E-1,9.281898600E-1
7.117089571E0,-8.211079240E-2,-6.592960358E-1,1.775843501E-1,6.877133461E-1
7.127088337E0,-1.024674252E-1,-4.127149582E-1,1.434453130E-1,4.487869960E-1
7.137087103E0,-7.656447589E-2,-1.207046509E-1,1.009423733E-1,1.749888409E-1
7.147085803E0,-4.606763273E-2,2.071714401E-1,9.857267141E-2,2.340059912E-1
7.157084569E0,-1.911685988E-2,4.918928146E-1,4.288119078E-2,4.941283153E-1
7.167083335E0,-3.476874903E-2,7.071990967E-1,-7.850885391E-3,7.080967905E-1
7.177082035E0,-2.601429075E-2,8.842105865E-1,3.076761961E-2,8.851280987E-1
7.187080801E0,-6.440524757E-2,1.140242577E0,-1.430732012E-2,1.142149670E0
7.197079567E0,-7.220168412E-2,1.329259872E0,5.912542343E-3,1.331232455E0
7.207078333E0,-9.892930835E-2,1.547001839E0,-5.221009254E-3,1.550170622E0
7.217077099E0,-1.005048156E-1,1.812582493E0,-5.051910877E-2,1.816069572E0
7.227075865E0,-1.006830186E-1,2.020707130E0,-3.127735853E-2,2.023455621E0
7.237074631E0,-1.017518193E-1,2.104300499E0,-5.596876144E-2,2.107502438E0
7.247073397E0,-7.712108642E-2,2.233323574E0,-9.576147795E-2,2.236705638E0
7.257072097E0,-8.820837736E-2,2.336075306E0,-1.014042497E-1,2.339938327E0
7.267070863E0,-8.727050573E-2,2.438857555E0,-1.328393817E-1,2.444031223E0
7.277069629E0,-6.765190512E-2,2.524961472E0,-1.534590721E-1,2.530525025E0
7.287068329E0,-7.497939467E-2,2.599206924E0,-1.316034794E-1,2.603616335E0
7.297067095E0,-1.135613546E-1,2.577731133E0,-1.208285689E-1,2.583058945E0
7.307065861E0,-1.006804630E-1,2.496449471E0,-9.992313385E-2,2.500476184E0
7.317064561E0,-1.201027408E-1,2.412772179E0,-8.161526918E-2,2.417137834E0
7.327063294E0,-1.064915583E-1,2.336260319E0,-7.350069284E-2,2.339840824E0
7.337062027E0,-1.057128310E-1,2.262080669E0,-5.439108610E-2,2.265202540E0
7.347060760E0,-9.537491202E-2,2.197369576E0,-6.338930130E-2,2.200351706E0
7.357059493E0,-8.572006226E-2,2.121200085E0,-4.464781284E-2,2.123400847E0
7.367058226E0,-6.544417143E-2,1.910894871E0,-3.403228521E-2,1.912318055E0
7.377056959E0,-5.866648629E-2,1.652621269E0,6.535351276E-3,1.653675158E0
7.387055692E0,-6.810250133E-2,1.451766014E0,7.738053799E-3,1.453383084E0
7.397054358E0,-6.724362075E-2,1.217334747E0,5.925893784E-3,1.219204949E0
7.407053091E0,-6.373648345E-2,1.004423141E0,2.763664722E-2,1.006822711E0
7.417051824E0,-5.018639192E-2,8.274145126E-1,5.620360374E-2,8.308383084E-1
7.427050524E0,-5.787994340E-2,5.905179977E-1,7.714670897E-2,5.983420495E-1
7.437049290E0,-4.858180881E-2,2.841501236E-1,1.022884846E-1,3.058830152E-1
7.447048056E0,-4.109049961E-2,-4.627704620E-2,1.568756104E-1,1.686414874E-1
7.457046822E0,-6.392192841E-2,-3.001594543E-1,1.549351215E-1,3.437827844E-1
7.467045588E0,-3.334982321E-2,-5.254268646E-1,1.514773965E-1,5.478421328E-1
7.477044354E0,-2.373641171E-2,-7.459926605E-1,1.442111731E-1,7.601745387E-1
7.487043120E0,-1.601516828E-2,-9.283256531E-1,1.575461626E-1,9.417355240E-1
7.497041886E0,-3.247019136E-3,-1.120286942E0,1.151766777E-1,1.126196715E0
7.507040586E0,-7.531930227E-3,-1.427179337E0,1.398079395E-1,1.434030630E0
7.517039352E0,-1.200096589E-2,-1.655054092E0,1.505133510E-1,1.661927297E0
7.527038118E0,-7.081119344E-3,-1.858922005E0,1.764488816E-1,1.867290917E0
7.537036818E0,-2.135843039E-3,-1.986132622E0,2.030572295E-1,1.996486812E0
7.547035584E0,-8.793398738E-3,-2.091788292E0,2.013992667E-1,2.101479775E0
7.557034350E0,-9.394291788E-3,-2.161562920E0,2.280170321E-1,2.173576379E0
7.567033050E0,2.449263632E-2,-2.236195564E0,2.275252938E-1,2.247874162E0
7.577031816E0,3.777362779E-2,-2.389953613E0,2.161651254E-1,2.400006767E0
7.587030582E0,6.372537464E-2,-2.419317245E0,2.084195018E-1,2.429114148E0
7.597029348E0,7.783581316E-2,-2.434408188E0,1.684228778E-1,2.441468391E0
7.607028114E0,7.782959938E-2,-2.372961044E0,1.732341051E-1,2.380548596E0
7.617026880E0,1.161344200E-1,-2.285238266E0,1.536904573E-1,2.293342951E0
7.627025646E0,9.333499521E-2,-2.202093124E0,1.473894119E-1,2.208992800E0
7.637024412E0,8.955533057E-2,-2.140478134E0,1.486496329E-1,2.147501691E0
7.647023145E0,1.025990099E-1,-2.081268311E0,1.521910429E-1,2.089345939E0
7.657021945E0,8.439788222E-2,-1.931165695E0,1.115643382E-1,1.936225851E0
7.667020845E0,1.121243089E-1,-1.745203972E0,1.065376401E-1,1.752044244E0
7.677019745E0,1.271039248E-1,-1.538332939E0,5.437731743E-2,1.544532464E0
7.687018711E0,1.491813064E-1,-1.283772469E0,1.492911577E-2,1.292497463E0
7.697017711E0,1.543020904E-1,-1.053295135E0,-2.802878618E-2,1.064906282E0
7.707016711E0,1.616222113E-1,-8.588247299E-1,-7.649743557E-2,8.772419926E-1
7.717015744E0,1.807111502E-1,-6.740312576E-1,-1.253970265E-1,7.090127434E-1
7.727014777E0,1.875282824E-1,-4.557504654E-1,-1.499960423E-1,5.151447914E-1
7.737013810E0,2.086113989E-1,-1.488494873E-1,-1.978070140E-1,3.237321430E-1
7.747012910E0,2.128206193E-1,1.245365143E-1,-2.163093090E-1,3.280117019E-1
7.757011943E0,2.241232246E-1,1.226739883E-1,-2.333605289E-1,3.460307265E-1
7.767011043E0,2.330540717E-1,6.499242783E-1,-2.860549688E-1,7.473574867E-1
7.777010143E0,2.420930415E-1,8.084211349E-1,-3.314974904E-1,9.066666192E-1
7.787009176E0,2.537732422E-1,1.057850838E0,-3.457737565E-1,1.141494084E0
7.797008276E0,2.895560563E-1,1.273687363E0,-3.937230706E-1,1.364236073E0
7.807007376E0,2.894808948E-1,1.494321823E0,-4.150938988E-1,1.577688133E0
7.817006409E0,2.771090567E-1,1.762168407E0,-4.258481264E-1,1.833950259E0
7.827005509E0,2.662870586E-1,1.974739552E0,-4.329097271E-1,2.039096841E0
7.837004609E0,2.566232979E-1,2.103373528E0,-4.551417828E-1,2.167300107E0
7.847003709E0,2.479938716E-1,2.172080517E0,-4.343035221E-1,2.228913251E0
7.857002809E0,2.352220714E-1,2.173662663E0,-4.210120440E-1,2.226519691E0
7.867001909E0,2.251303643E-1,2.405082703E0,-4.097068906E-1,2.450095146E0
7.877001009E0,2.250272632E-1,2.480778694E0,-4.181871414E-1,2.525822774E0
7.887000109E0,2.034648359E-1,2.549222946E0,-3.912759423E-1,2.587089568E0
7.896999142E0,1.941777319E-1,2.579221725E0,-3.917019963E-1,2.616012262E0
7.906998242E0,1.828231066E-1,2.580381393E0,-3.808127642E-1,2.614729582E0
7.916997342E0,1.838352829E-1,2.418690205E0,-3.679032922E-1,2.453407946E0
7.926996375E0,1.679270715E-1,2.367073059E0,-3.694790900E-1,2.401613867E0
7.936995475E0,1.664629281E-1,2.320817947E0,-3.821681738E-1,2.357956396E0
7.946994541E0,1.900922358E-1,2.217204094E0,-3.791512847E-1,2.257406642E0
7.956993607E0,1.859772503E-1,2.106623173E0,-3.837203383E-1,2.149346419E0
7.966992573E0,1.819547266E-1,1.902965546E0,-3.707668781E-1,1.947268207E0
7.976991473E0,1.738431007E-1,1.675603867E0,-3.412013650E-1,1.718804268E0
7.986990373E0,1.643142998E-1,1.448469162E0,-3.307469487E-1,1.494809569E0
7.996989239E0,1.483821869E-1,1.219145775E0,-2.800257206E-1,1.259661898E0
8.006988039E0,1.527889222E-1,1.040313721E0,-2.606255412E-1,1.083292557E0
8.016986872E0,1.344518065E-1,8.041553497E-1,-2.371842861E-1,8.491168944E-1
8.026985672E0,1.175506413E-1,5.776939392E-1,-2.100688219E-1,6.258413142E-1
8.036984405E0,1.238835007E-1,3.178157806E-1,-1.720147729E-1,3.820249655E-1
8.046983138E0,1.055371091E-1,-1.141166687E-2,-1.281539202E-1,1.664083375E-1
8.056981871E0,9.622889012E-2,-2.855186462E-1,-8.092105389E-2,3.119761427E-1
8.066980537E0,8.630546182E-2,-4.829530716E-1,-5.663472414E-2,4.938621205E-1
8.076979270E0,4.727927595E-2,-7.210445404E-1,4.609048367E-3,7.226076408E-1
8.086978036E0,6.076784432E-2,-9.184226990E-1,2.563542128E-2,9.207877930E-1
8.096976802E0,2.644369751E-2,-1.146964073E0,7.774811983E-2,1.149900267E0
8.106975568E0,1.845774055E-2,-1.401912689E0,1.103993058E-1,1.406374020E0
8.116974334E0,1.161808148E-3,-1.625825882E0,1.423118114E-1,1.632042830E0
8.126973100E0,-1.428864896E-3,-1.821117401E0,1.778032780E-1,1.829777209E0
8.136971866E0,-3.769362345E-3,-1.915980339E0,1.760610342E-1,1.924056225E0
8.146970566E0,-2.025105432E-2,-2.030117035E0,1.849085689E-1,2.038621215E0
8.156969332E0,-7.938026451E-3,-2.110844612E0,1.973342299E-1,2.120063392E0
8.166968098E0,-4.350874200E-2,-2.165319443E0,1.894669533E-1,2.174028295E0
8.176966798E0,-3.664740548E-2,-2.315624237E0,2.049521804E-1,2.324965384E0
8.186965564E0,-4.240158200E-2,-2.367786407E0,2.300001979E-1,2.379308819E0
8.196964330E0,-5.975874513E-2,-2.382102013E0,1.905641556E-1,2.390459329E0
8.206963096E0,-5.795644224E-2,-2.322109222E0,2.097467780E-1,2.332282980E0
8.216961862E0,-7.775025070E-2,-2.257293701E0,2.105222344E-1,2.268422264E0
8.226960628E0,-7.580561936E-2,-2.178051949E0,1.856201291E-1,2.187261213E0
8.236959394E0,-9.293219447E-2,-2.084436417E0,2.474941015E-1,2.101134193E0
8.246958160E0,-9.279847890E-2,-2.041100502E0,1.917452216E-1,2.052186406E0
8.256956860E0,-8.746588975E-2,-1.930729866E0,1.936992407E-1,1.942392209E0
8.266955626E0,-1.152582914E-1,-1.741314888E0,1.888354421E-1,1.755312177E0
8.276954392E0,-9.886157513E-2,-1.513554573E0,1.965374351E-1,1.529460042E0
8.286953092E0,-1.057441756E-1,-1.292985916E0,2.016122937E-1,1.312875442E0
8.296951858E0,-1.072531193E-1,-1.079626083E0,2.038550377E-1,1.103925988E0
8.306950624E0,-1.127273142E-1,-8.782691956E-1,2.003790736E-1,9.078634261E-1
8.316949324E0,-9.839586169E-2,-6.985464096E-1,1.982590556E-1,7.327724648E-1
8.326948090E0,-1.337108463E-1,-4.614305496E-1,1.923902035E-1,5.175043313E-1
8.336946856E0,-8.171638101E-2,-1.525526047E-1,1.563695669E-1,2.332408746E-1
8.346945622E0,-7.031702995E-2,1.442575455E-1,1.405966282E-1,2.133591713E-1
8.356944388E0,-4.744724929E-2,4.697151184E-1,7.523643970E-2,4.780628157E-1
8.366943154E0,-3.558722511E-2,7.232561111E-1,4.020947218E-2,7.252466164E-1
8.376941920E0,-3.799808398E-2,8.953828812E-1,5.182504654E-3,8.962037807E-1
8.386940653E0,-4.644099623E-2,1.081911087E0,-9.787738323E-3,1.082951599E0
8.396939319E0,-8.793810010E-2,1.278031349E0,-2.143204212E-3,1.281054968E0
8.406938052E0,-1.299718022E-1,1.538853645E0,1.101571321E-2,1.544371897E0
8.416936785E0,-1.396182477E-1,1.732628822E0,1.457059383E-2,1.738306128E0
8.426935451E0,-1.570435017E-1,1.890473366E0,-8.858263493E-3,1.897005713E0
8.436934184E0,-1.716452241E-1,2.036324978E0,-1.138293743E-2,2.043578007E0
8.446932917E0,-1.497241110E-1,2.112747192E0,-2.646601200E-2,2.118211146E0
8.456931650E0,-1.324320585E-1,2.249010086E0,-5.430620909E-2,2.253560246E0
8.466930383E0,-8.952143043E-2,2.366117001E0,-9.201169014E-2,2.369596991E0
8.476929116E0,-7.665047050E-2,2.493319511E0,-1.024026871E-1,2.496598444E0
8.486927849E0,-1.145158038E-1,2.555850983E0,-1.200786531E-1,2.561231539E0
8.496926615E0,-1.199236587E-1,2.539381981E0,-1.106299162E-1,2.544618146E0
8.506925315E0,-1.690340042E-1,2.470292568E0,-7.606178522E-2,2.477237022E0
8.516924081E0,-1.962294132E-1,2.351010799E0,-2.316236496E-2,2.359299527E0
8.526922847E0,-2.220982313E-1,2.262883186E0,4.072487354E-3,2.273759997E0
8.536921547E0,-2.263964415E-1,2.215512753E0,2.680164576E-2,2.227211358E0
8.546920313E0,-2.231413126E-1,2.136993408E0,6.314992905E-2,2.149539668E0
8.556919079E0,-2.002249956E-1,2.039325237E0,6.510579586E-2,2.050164929E0
8.566917779E0,-1.960867792E-1,1.862626553E0,8.257979155E-2,1.874739214E0
8.576916545E0,-1.922643036E-1,1.863066196E0,8.928030729E-2,1.875087248E0
8.586915311E0,-1.611771733E-1,1.449213028E0,1.134325862E-1,1.462553737E0
8.596914077E0,-1.517001688E-1,1.217155457E0,1.224927902E-1,1.232673854E0
8.606912843E0,-1.446551383E-1,1.061640739E0,1.087794304E-1,1.076958278E0
8.616911609E0,-1.663542688E-1,8.222732544E-1,1.277459264E-1,8.486024212E-1
8.626910375E0,-1.589944810E-1,5.900993347E-1,1.538057923E-1,6.302005170E-1
8.636909141E0,-1.725746840E-1,3.291997910E-1,1.966868043E-1,4.205237483E-1
8.646907841E0,-1.615820229E-1,2.756214142E-2,2.366716862E-1,2.878921826E-1
8.656906607E0,-1.499589384E-1,-2.645425797E-1,2.370860577E-1,3.855907914E-1
8.666905373E0,-1.376820803E-1,-4.848814011E-1,2.529897094E-1,5.639770575E-1
8.676904073E0,-1.222946197E-1,-6.622257233E-1,2.528969646E-1,7.193439770E-1
8.686902839E0,-1.231205538E-1,-8.707923889E-1,2.534709573E-1,9.152516493E-1
8.696901605E0,-1.262758821E-1,-1.122602463E0,2.444499135E-1,1.155827690E0
8.706900371E0,-1.055220589E-1,-1.326632500E0,2.268268466E-1,1.350014486E0
8.716899137E0,-9.421294928E-2,-1.614497185E0,2.110470533E-1,1.630956191E0
8.726897903E0,-9.955971688E-2,-1.789822578E0,2.124668956E-1,1.805136887E0
8.736896669E0,-8.306341618E-2,-1.878907204E0,2.247229815E-1,1.894120437E0
8.746895469E0,-9.249701351E-2,-1.991830826E0,2.532976866E-1,2.010001357E0
8.756894302E0,-9.457388520E-2,-2.128628731E0,2.710586190E-1,2.147900665E0
8.766893202E0,-7.191219926E-2,-2.219929695E0,2.890579700E-1,2.239824485E0
8.776892168E0,-7.657602429E-2,-2.301705360E0,2.898262739E-1,2.321144270E0
8.786891101E0,-4.616722092E-2,-2.383584976E0,2.892376184E-1,2.401513513E0
8.796890067E0,-3.085128590E-2,-2.391428947E0,2.694010139E-1,2.406753232E0
8.806889067E0,1.376790088E-2,-2.303627968E0,2.337241173E-1,2.315495267E0
8.816888067E0,2.757043764E-2,-2.237520218E0,2.229243517E-1,2.248766800E0
8.826887133E0,3.661043197E-2,-2.188283920E0,1.896958947E-1,2.196795706E0
8.836886199E0,5.537307262E-2,-2.098423958E0,1.823630333E-1,2.107060882E0
8.846885265E0,6.207315624E-2,-2.020572662E0,1.607012749E-1,2.027903316E0
8.856884331E0,8.537796885E-2,-1.940392494E0,1.676130891E-1,1.949488799E0
8.866883397E0,9.902765602E-2,-1.733406067E0,1.500258446E-1,1.742702161E0
8.876882463E0,1.247287989E-1,-1.490623474E0,1.098568439E-1,1.499861374E0
8.886881529E0,1.387104839E-1,-1.295930862E0,6.318289042E-2,1.304863777E0
8.896880529E0,1.598282307E-1,-1.065551758E0,7.251620293E-3,1.077496264E0
8.906879595E0,1.996547878E-1,-8.713731766E-1,-5.386710167E-2,8.955751849E-1
8.916878661E0,2.122742385E-1,-6.941223145E-1,-9.224945307E-2,7.316939943E-1
8.926877661E0,2.120350301E-1,-4.619264603E-1,-1.551576257E-1,5.314214876E-1
8.936876727E0,2.137309462E-1,-1.747083664E-1,-1.987046599E-1,3.401286117E-1
8.946875793E0,2.413713783E-1,8.860874176E-2,-2.507954836E-1,3.591796570E-1
8.956874859E0,2.522585988E-1,3.591232300E-1,-2.728921771E-1,5.167920620E-1
8.966873925E0,2.630204558E-1,5.722703934E-1,-2.863833904E-1,6.918732612E-1
8.976872991E0,2.786842585E-1,7.854690552E-1,-3.034103513E-1,8.869523064E-1
8.986872057E0,2.993710041E-1,9.604005814E-1,-3.241387010E-1,1.056909728E0
8.996871123E0,3.084382713E-1,1.180793762E0,-3.638050556E-1,1.273484273E0
9.006870123E0,3.347967565E-1,1.477719307E0,-4.131678343E-1,1.570493832E0
9.016869189E0,3.469670117E-1,1.695574760E0,-4.648464918E-1,1.792049703E0
9.026868255E0,3.589698076E-1,1.855885029E0,-5.119411349E-1,1.958380016E0
9.036867255E0,3.755720556E-1,2.004230499E0,-5.418505073E-1,2.109880621E0
9.046866288E0,3.588666320E-1,2.098434448E0,-5.443333387E-1,2.197387352E0
9.056865221E0,3.394573629E-1,2.170850277E0,-5.282593966E-1,2.259840750E0
9.066864087E0,3.242915273E-1,2.307738304E0,-5.148336887E-1,2.386603193E0
9.076862953E0,3.058632910E-1,2.451659679E0,-5.040253401E-1,2.521552910E0
9.086861786E0,3.194741607E-1,2.495487690E0,-5.090357661E-1,2.566834619E0
9.096860619E0,3.467495739E-1,2.482014179E0,-5.028279424E-1,2.556064473E0
9.106859419E0,3.490195572E-1,2.449504852E0,-5.029029846E-1,2.524836645E0
9.116858152E0,3.807825744E-1,2.373989105E0,-5.261546969E-1,2.461231075E0
9.126856885E0,3.802117705E-1,2.296154499E0,-5.394449234E-1,2.389118519E0
9.136855618E0,3.995951712E-1,2.237579823E0,-5.641913414E-1,2.341954661E0
9.146854284E0,4.074991643E-1,2.198315144E0,-5.663363934E-1,2.306378536E0
9.156853017E0,3.969445825E-1,2.063475609E0,-5.960626602E-1,2.184213196E0
9.166851750E0,4.059850276E-1,1.859464169E0,-5.592427850E-1,1.983729651E0
9.176850416E0,3.893387914E-1,1.665328026E0,-5.681771636E-1,1.802145226E0
9.186849149E0,4.043574035E-1,1.414083481E0,-5.553911328E-1,1.572131137E0
9.196847882E0,4.031539559E-1,1.218272209E0,-4.871914387E-1,1.372616402E0
9.206846615E0,3.977366090E-1,1.044383049E0,-4.928157926E-1,1.221391734E0
9.216845381E0,3.750610948E-1,8.278722763E-1,-4.278016090E-1,1.004518565E0
9.226844147E0,3.531087339E-1,5.948438644E-1,-3.704814911E-1,7.847174882E-1
9.236842913E0,3.418809474E-1,3.236637115E-1,-3.669444919E-1,5.968995229E-1
9.246841679E0,3.081448972E-1,3.820323944E-2,-2.882168889E-1,4.236528535E-1
9.256840379E0,2.855110466E-1,-2.591333389E-1,-3.068486452E-1,4.927704701E-1
9.266839145E0,2.648739815E-1,-4.966058731E-1,-2.434762120E-1,6.132342824E-1
9.276837911E0,2.535860538E-1,-6.573991776E-1,-2.175002098E-1,7.374184068E-1
9.286836611E0,2.159333527E-1,-8.540573120E-1,-1.953223944E-1,9.023258518E-1
9.296835377E0,2.216175348E-1,-1.110571861E0,-1.486164927E-1,1.142178205E0
9.306834143E0,2.133674473E-1,-1.331194878E0,-1.038892269E-1,1.352182843E0
9.316832843E0,1.840022951E-1,-1.573429108E0,-4.960930347E-2,1.584928101E0
9.326831609E0,1.763618886E-1,-1.763096809E0,-6.733536720E-4,1.771895688E0
