"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.205444931E0,-1.648611128E-1,8.970918655E-1,-7.024174929E-2,9.148152300E-1
6.215444897E0,-1.755457819E-1,9.806852341E-1,-9.288614988E-2,1.000593667E0
6.225444930E0,-1.715622544E-1,1.040311813E0,-1.157228351E-1,1.060695079E0
6.235444930E0,-1.481844038E-1,1.119097710E0,-1.121874452E-1,1.134426870E0
6.245444930E0,-1.629754156E-1,1.152386665E0,-1.613424420E-1,1.174983998E0
6.255444930E0,-1.655141860E-1,1.200044632E0,-1.791672707E-1,1.224582776E0
6.265444930E0,-1.653380841E-1,1.223781586E0,-1.919171214E-1,1.249724063E0
6.275444896E0,-1.745519787E-1,1.216416359E0,-1.946719885E-1,1.244200279E0
6.285444929E0,-1.667690426E-1,1.223471642E0,-1.896846294E-1,1.249269799E0
6.295444929E0,-1.729370654E-1,1.216172218E0,-2.009059787E-1,1.244727000E0
6.305444929E0,-1.712583005E-1,1.168212891E0,-1.996760964E-1,1.197464533E0
6.315444895E0,-1.902678162E-1,1.132270813E0,-2.119917870E-1,1.167552805E0
6.325444895E0,-1.941286176E-1,1.110716820E0,-2.023702264E-1,1.145570374E0
6.335444928E0,-1.779740155E-1,1.038891792E0,-2.186274529E-1,1.076461272E0
6.345444928E0,-1.800705343E-1,9.766731262E-1,-1.987443566E-1,1.012825312E0
6.355444928E0,-1.957074404E-1,8.953018188E-1,-2.216250300E-1,9.428596942E-1
6.365444894E0,-2.034972012E-1,7.972059250E-1,-1.983884573E-1,8.463488511E-1
6.375444927E0,-1.746787131E-1,7.206640244E-1,-2.011218667E-1,7.683223894E-1
6.385444960E0,-1.738563180E-1,6.273946762E-1,-1.939279437E-1,6.793071076E-1
6.395444960E0,-1.889832467E-1,4.982194901E-1,-1.886052489E-1,5.652515084E-1
6.405444960E0,-1.795581430E-1,3.881959915E-1,-1.543618441E-1,4.547140128E-1
6.415444960E0,-1.768630892E-1,2.901859283E-1,-1.602593660E-1,3.757279464E-1
6.425444926E0,-1.635732204E-1,1.633892059E-1,-1.279250979E-1,2.642291841E-1
6.435444926E0,-1.448115706E-1,7.011032104E-2,-1.195937395E-1,2.004707226E-1
6.445444959E0,-1.493087262E-1,-8.068275452E-2,-9.965461493E-2,1.968091585E-1
6.455444959E0,-1.364979297E-1,-1.669054031E-1,-8.019769192E-2,2.300451438E-1
6.465444959E0,-1.207977384E-1,-2.914800644E-1,-8.272826672E-2,3.261850513E-1
6.475444925E0,-1.143631786E-1,-4.065389633E-1,-5.710208416E-2,4.261613701E-1
6.485444958E0,-1.078236550E-1,-4.953136444E-1,-4.871338606E-2,5.092489970E-1
6.495444991E0,-9.650203586E-2,-6.056709290E-1,-5.732256174E-2,6.159835982E-1
6.505444991E0,-9.255522490E-2,-7.016677856E-1,-3.033667803E-2,7.083956981E-1
6.515444991E0,-7.672369480E-2,-7.785530090E-1,-2.014410496E-2,7.825836046E-1
6.525444957E0,-7.088103890E-2,-8.721551895E-1,1.248121262E-4,8.750307491E-1
6.535444990E0,-7.225409150E-2,-9.130601883E-1,-3.193080425E-3,9.159201695E-1
6.545444990E0,-5.951255560E-2,-9.683122635E-1,1.303952932E-2,9.702269906E-1
6.555444990E0,-2.767974138E-2,-1.018779755E0,2.692699432E-2,1.019511363E0
6.565444990E0,-4.144662619E-2,-1.045298576E0,5.783504248E-2,1.047717437E0
6.575444990E0,-4.334563017E-2,-1.050272942E0,5.529981852E-2,1.052620618E0
6.585444956E0,-2.136039734E-2,-1.060013771E0,8.414739370E-2,1.063562995E0
6.595444989E0,-8.905619383E-3,-1.079344749E0,8.192074299E-2,1.082485753E0
6.605445022E0,1.057836413E-2,-1.043636322E0,7.712221146E-2,1.046535480E0
6.615445022E0,1.079690456E-2,-1.022286415E0,1.010537744E-1,1.027325631E0
6.625444988E0,1.099491119E-2,-9.722185135E-1,1.203294396E-1,9.796983720E-1
6.635444954E0,2.555045485E-2,-9.269371033E-1,1.205041409E-1,9.350863421E-1
6.645444987E0,4.015365243E-2,-8.697013855E-1,1.253370643E-1,8.796034308E-1
6.655444987E0,4.512470961E-2,-7.933197021E-1,1.374223828E-1,8.063977310E-1
6.665444987E0,7.676261663E-2,-7.313442230E-1,1.447196603E-1,7.494669118E-1
6.675444953E0,6.298604608E-2,-6.382560730E-1,1.302720904E-1,6.544531108E-1
6.685444953E0,9.014442563E-2,-5.236434937E-1,1.491135359E-1,5.518726053E-1
6.695444986E0,1.029321849E-1,-4.282426834E-1,1.340095401E-1,4.603752680E-1
6.705444986E0,1.253646910E-1,-2.921915054E-1,1.136552691E-1,3.376532272E-1
6.715444986E0,1.380906701E-1,-1.968584061E-1,1.023957729E-1,2.613563841E-1
6.725444986E0,1.648695171E-1,-8.958148956E-2,5.728805065E-2,1.961854268E-1
6.735444952E0,1.860850751E-1,4.644298553E-2,8.133131266E-2,2.083251989E-1
6.745444918E0,1.970434785E-1,1.561441422E-1,6.472223997E-2,2.596075767E-1
6.755444951E0,1.999892890E-1,2.730817795E-1,6.728130579E-2,3.451030978E-1
6.765444951E0,2.261826098E-1,3.876609802E-1,4.373079538E-2,4.509456631E-1
6.775444951E0,2.181634307E-1,4.927110672E-1,4.445266724E-2,5.406806061E-1
6.785444917E0,2.357998788E-1,6.050071716E-1,2.389377356E-2,6.497739399E-1
6.795444917E0,2.407367527E-1,7.149543762E-1,1.556700468E-2,7.545570064E-1
6.805444950E0,2.522346377E-1,8.057832718E-1,7.308542728E-3,8.443710135E-1
6.815444983E0,2.582489550E-1,8.990554810E-1,-3.290355206E-3,9.354165420E-1
6.825444983E0,2.753374577E-1,9.732189178E-1,-2.349847555E-2,1.011690642E0
6.835444949E0,2.743540108E-1,1.040271759E0,-1.484209299E-2,1.075944117E0
6.845444982E0,2.723690569E-1,1.112174988E0,-2.779787779E-2,1.145378029E0
6.855445015E0,2.837311029E-1,1.150606155E0,-5.037754774E-2,1.186143230E0
6.865445015E0,2.846086025E-1,1.198663712E0,-4.897230864E-2,1.232961896E0
6.875445015E0,2.773649991E-1,1.208473206E0,-7.860851288E-2,1.242384051E0
6.885445015E0,2.501285672E-1,1.215951920E0,-7.698941231E-2,1.243796905E0
6.895444981E0,2.606925070E-1,1.221062660E0,-9.208112955E-2,1.251971860E0
6.905444981E0,2.442380190E-1,1.199873924E0,-7.833749056E-2,1.226982643E0
6.915445014E0,2.417545021E-1,1.181103706E0,-7.398271561E-2,1.207859531E0
6.925445014E0,2.220740318E-1,1.155199051E0,-9.102678299E-2,1.179867619E0
6.935445014E0,2.163032293E-1,1.088595390E0,-9.617370367E-2,1.114036082E0
6.945444980E0,2.220455408E-1,1.050738335E0,-8.705437183E-2,1.077466349E0
6.955445013E0,1.938858330E-1,9.769630432E-1,-8.767640591E-2,9.998678194E-1
6.965445046E0,1.940455437E-1,9.008169174E-1,-8.127629757E-2,9.250570946E-1
6.975445046E0,1.890221834E-1,8.222618103E-1,-6.803005934E-2,8.464466666E-1
6.985445012E0,1.812718213E-1,7.125692368E-1,-5.986291170E-2,7.376977420E-1
6.995444978E0,1.684966385E-1,6.100425720E-1,-6.160783768E-2,6.358762321E-1
7.005445011E0,1.458600760E-1,5.075311661E-1,-6.820195913E-2,5.324608469E-1
7.015445011E0,1.231146157E-1,3.930149078E-1,-3.916442394E-2,4.137049413E-1
7.025445011E0,1.219155490E-1,2.713088989E-1,-3.412222862E-2,2.993931299E-1
7.035445011E0,1.134634018E-1,1.663303375E-1,-3.190910816E-2,2.038575873E-1
7.045445011E0,8.827671409E-2,5.175876617E-2,-2.758991718E-2,1.059856200E-1
7.055444977E0,7.265785336E-2,-5.806541443E-2,-4.390120506E-3,9.311299139E-2
7.065445010E0,5.952185392E-2,-1.798753738E-1,-1.247370243E-2,1.898778409E-1
7.075445010E0,5.827018619E-2,-2.897243500E-1,7.241368294E-4,2.955268819E-1
7.085445010E0,4.274392128E-2,-3.828325272E-1,1.387625933E-2,3.854612007E-1
7.095444976E0,3.430926800E-2,-4.927339554E-1,1.003235579E-2,4.940288704E-1
7.105444942E0,3.305503726E-2,-5.858650208E-1,2.295488119E-2,5.872455914E-1
7.115444942E0,1.011806726E-2,-6.670637131E-1,4.039347172E-2,6.683621811E-1
7.125444942E0,6.264984608E-3,-7.602138519E-1,5.547112226E-2,7.622607140E-1
7.135444942E0,7.312715054E-3,-8.366298676E-1,6.585264206E-2,8.392494156E-1
7.145444908E0,-2.268624306E-2,-8.914804459E-1,9.078562260E-2,8.963783131E-1
7.155444908E0,-4.312288761E-2,-9.439392090E-1,6.081283092E-2,9.468785635E-1
7.165444941E0,-3.958711028E-2,-9.987955093E-1,9.565025568E-2,1.004145697E0
7.175444941E0,-4.092112184E-2,-1.020106316E0,8.998781443E-2,1.024884989E0
7.185444941E0,-6.857967377E-2,-1.029460907E0,1.013027430E-1,1.036703997E0
7.195444941E0,-7.720679045E-2,-1.050791740E0,1.364114285E-1,1.062418114E0
7.205444907E0,-8.330291510E-2,-1.050589561E0,9.247159958E-2,1.057936103E0
7.215444873E0,-8.948349953E-2,-1.012094498E0,1.441121697E-1,1.026211911E0
7.225444906E0,-9.555435181E-2,-9.879903793E-1,1.333069801E-1,1.001512044E0
7.235444906E0,-9.431678057E-2,-9.734678268E-1,1.128054857E-1,9.845102044E-1
7.245444906E0,-1.048291922E-1,-9.302597046E-1,1.136127710E-1,9.430165106E-1
7.255444872E0,-1.246695518E-1,-8.559465408E-1,1.261886358E-1,8.741341715E-1
7.265444872E0,-1.180011779E-1,-7.816677094E-1,1.409214735E-1,8.029866422E-1
7.275444905E0,-1.036806703E-1,-6.810760498E-1,1.387516856E-1,7.027562147E-1
7.285444905E0,-1.323601753E-1,-6.259918213E-1,1.244854927E-1,6.518294364E-1
7.295444905E0,-1.296648830E-1,-5.158491135E-1,1.052927971E-1,5.422175420E-1
7.305444871E0,-1.458501369E-1,-4.129123688E-1,1.028477550E-1,4.498294648E-1
7.315444904E0,-1.424939632E-1,-3.147773743E-1,1.171497703E-1,3.648470825E-1
7.325444904E0,-1.626944542E-1,-2.094583511E-1,8.608382940E-2,2.788417328E-1
7.335444904E0,-1.320604533E-1,-8.023262024E-2,7.889413834E-2,1.734979013E-1
7.345444904E0,-1.393933445E-1,3.703498840E-2,7.187032700E-2,1.611441552E-1
7.355444904E0,-1.508662105E-1,1.495141983E-1,6.248795986E-2,2.214042775E-1
7.365444870E0,-1.405002922E-1,2.571725845E-1,5.068498850E-2,2.974004681E-1
7.375444903E0,-1.252634972E-1,3.911914825E-1,1.754283905E-2,4.111319386E-1
7.385444936E0,-1.434845030E-1,4.964628220E-1,1.065230370E-2,5.168912920E-1
7.395444936E0,-1.449409723E-1,5.849781036E-1,-1.054418087E-2,6.027590289E-1
7.405444936E0,-1.295476705E-1,6.926584244E-1,-1.246494055E-2,7.047791615E-1
7.415444902E0,-1.619062722E-1,7.692041397E-1,-2.160352468E-2,7.863557476E-1
7.425444935E0,-1.461756378E-1,8.528995514E-1,-3.084856272E-2,8.658848628E-1
7.435444935E0,-1.396794766E-1,9.390144348E-1,-6.155902147E-2,9.513400959E-1
7.445444935E0,-1.375197470E-1,9.987621307E-1,-4.930353165E-2,1.009390070E0
7.455444901E0,-1.513838172E-1,1.060876846E0,-7.080399990E-2,1.073959939E0
7.465444867E0,-1.217516959E-1,1.118201256E0,-8.994525671E-2,1.128400493E0
7.475444900E0,-1.372078359E-1,1.144374847E0,-8.281439543E-2,1.155542299E0
7.485444900E0,-1.356411576E-1,1.180136681E0,-1.235859394E-1,1.194317626E0
7.495444900E0,-1.481784284E-1,1.187157631E0,-1.258322597E-1,1.202968763E0
7.505444900E0,-1.483947784E-1,1.196581841E0,-1.447409391E-1,1.214404813E0
7.515444900E0,-1.385731995E-1,1.179679871E0,-1.419204473E-1,1.196239333E0
7.525444866E0,-1.571164876E-1,1.141249657E0,-1.578257084E-1,1.162774838E0
7.535444899E0,-1.533365548E-1,1.105226517E0,-1.328296065E-1,1.123690997E0
7.545444899E0,-1.488567591E-1,1.064419746E0,-1.527658701E-1,1.085580555E0
7.555444899E0,-1.624273211E-1,1.009263992E0,-1.675389409E-1,1.035888864E0
7.565444865E0,-1.458488852E-1,9.349946976E-1,-1.744096279E-1,9.622399389E-1
7.575444865E0,-1.450873315E-1,8.655443192E-1,-1.495562196E-1,8.902720736E-1
7.585444898E0,-1.412654370E-1,7.960653305E-1,-1.340840459E-1,8.195452797E-1
7.595444898E0,-1.248138547E-1,7.074470520E-1,-1.518961787E-1,7.342562760E-1
7.605444898E0,-1.414687783E-1,5.948839188E-1,-1.336516142E-1,6.259097746E-1
7.615444864E0,-1.386689842E-1,4.895181656E-1,-1.224108934E-1,5.232987182E-1
7.625444897E0,-1.211052835E-1,3.817186356E-1,-1.207081676E-1,4.182655474E-1
7.635444930E0,-1.270766705E-1,2.571697235E-1,-1.188395023E-1,3.104956911E-1
7.645444930E0,-1.254089773E-1,1.397924423E-1,-1.121395826E-1,2.187341411E-1
7.655444930E0,-1.112410128E-1,5.111885071E-2,-8.385956287E-2,1.483917994E-1
7.665444930E0,-9.852577746E-2,-6.633377075E-2,-7.026791573E-2,1.380039055E-1
7.675444896E0,-9.965339303E-2,-1.814279556E-1,-6.155484915E-2,2.159534702E-1
7.685444896E0,-8.130341768E-2,-2.822055817E-1,-6.769198179E-2,3.013842074E-1
7.695444929E0,-6.767046452E-2,-3.973684311E-1,-5.474907160E-2,4.067903915E-1
7.705444929E0,-6.380474567E-2,-4.910182953E-1,-3.733390570E-2,4.965519433E-1
7.715444929E0,-2.895766497E-2,-5.846958160E-1,-4.157185555E-2,5.868866695E-1
7.725444895E0,-3.512638807E-2,-6.711740494E-1,-2.681219578E-2,6.726272084E-1
7.735444928E0,-4.169979692E-2,-7.600641251E-1,-2.239942551E-3,7.612104601E-1
7.745444961E0,-2.464848757E-2,-8.225860596E-1,1.287680864E-2,8.230560039E-1
7.755444961E0,-4.615870118E-2,-8.922786713E-1,9.069681168E-3,8.935178297E-1
7.765444961E0,-2.252411842E-2,-9.380102158E-1,2.216100693E-2,9.385422798E-1
7.775444927E0,-1.554566622E-2,-9.861459732E-1,3.783655167E-2,9.869939984E-1
7.785444960E0,5.714148283E-3,-1.010334015E0,3.438949585E-2,1.010935265E0
7.795444960E0,3.172406554E-2,-1.036922455E0,3.837484121E-2,1.038117152E0
7.805444960E0,1.937815547E-2,-1.034765244E0,5.922240019E-2,1.036639723E0
7.815444960E0,2.586185932E-2,-1.039772034E0,7.074826956E-2,1.042497019E0
7.825444960E0,3.426700830E-2,-9.992694855E-1,7.768672705E-2,1.002870361E0
7.835444926E0,5.178657174E-2,-9.706897736E-1,9.452658892E-2,9.766553955E-1
7.845444959E0,4.967287183E-2,-9.349069595E-1,1.044538021E-1,9.420345078E-1
7.855444992E0,5.426621437E-2,-8.871231079E-1,1.169335842E-1,8.964405690E-1
7.865444992E0,5.631896853E-2,-8.537197113E-1,1.245191097E-1,8.645890240E-1
7.875444958E0,6.324988604E-2,-7.748546600E-1,1.317930222E-1,7.885237428E-1
7.885444924E0,6.587269902E-2,-6.984109879E-1,1.460627913E-1,7.165552731E-1
7.895444957E0,9.740602970E-2,-5.980672836E-1,1.144245267E-1,6.166566165E-1
7.905444957E0,1.079637408E-1,-4.929895401E-1,1.184735298E-1,5.183925474E-1
7.915444957E0,1.306353211E-1,-4.142942429E-1,1.100865006E-1,4.481342928E-1
7.925444923E0,1.484319568E-1,-2.901363373E-1,1.061636209E-1,3.427562609E-1
7.935444923E0,1.516228020E-1,-1.707544327E-1,9.266138077E-2,2.464400168E-1
7.945444956E0,1.710768938E-1,-6.572914124E-2,8.628225327E-2,2.025641894E-1
7.955444956E0,1.898095310E-1,6.327438354E-2,6.331914663E-2,2.098585714E-1
7.965444956E0,1.934912205E-1,1.492271423E-1,7.403135300E-2,2.553198653E-1
7.975444956E0,2.127766609E-1,2.831487656E-1,7.531499863E-2,3.621042390E-1
7.985444922E0,2.074849904E-1,3.787860870E-1,5.041474104E-2,4.348224547E-1
7.995444888E0,2.086594999E-1,4.696798325E-1,5.906587839E-2,5.173265022E-1
8.005444921E0,2.285512984E-1,5.941038132E-1,4.139691591E-2,6.378939892E-1
8.015444921E0,2.477627993E-1,6.970214844E-1,1.880449057E-2,7.399857858E-1
8.025444921E0,2.568909526E-1,7.903604507E-1,1.272344589E-2,8.311585226E-1
8.035444887E0,2.390424609E-1,8.717679977E-1,-5.438208580E-3,9.039636686E-1
8.045444887E0,2.466239035E-1,9.603948593E-1,-2.599829435E-2,9.918959355E-1
8.055444920E0,2.485055327E-1,1.034703255E0,-3.458052874E-2,1.064688517E0
8.065444920E0,2.658589482E-1,1.068399429E0,-4.791212082E-2,1.102022637E0
8.075444920E0,2.551097274E-1,1.118930817E0,-2.760642767E-2,1.147976158E0
8.085444886E0,2.576981783E-1,1.152798653E0,-5.012470484E-2,1.182313652E0
8.095444919E0,2.330152988E-1,1.169953346E0,-4.364275932E-2,1.193730142E0
8.105444952E0,2.218035758E-1,1.182368279E0,-4.918426275E-2,1.203997784E0
8.115444952E0,2.149181366E-1,1.180440903E0,-5.235254765E-2,1.200987643E0
8.125444952E0,2.004635036E-1,1.161765099E0,-5.784440041E-2,1.180351530E0
8.135444952E0,1.953974664E-1,1.131112099E0,-6.344193220E-2,1.149617166E0
8.145444918E0,1.948862672E-1,1.117203712E0,-5.738323927E-2,1.135525265E0
8.155444918E0,1.704907119E-1,1.072156906E0,-6.102901697E-2,1.087341738E0
8.165444951E0,1.866269112E-1,1.007948875E0,-1.007900834E-1,1.030023874E0
8.175444951E0,1.617158949E-1,9.485292435E-1,-5.443316698E-2,9.637544947E-1
8.185444951E0,1.506609619E-1,8.771362305E-1,-5.859392881E-2,8.919080338E-1
8.195444917E0,1.464672387E-1,7.937717438E-1,-7.728165388E-2,8.108629275E-1
8.205444950E0,1.156299710E-1,6.912527084E-1,-5.529773235E-2,7.030351601E-1
8.215444983E0,1.109206378E-1,5.743637085E-1,-6.700313091E-2,5.888008807E-1
8.225444983E0,8.218067884E-2,5.101337433E-1,-3.329861164E-2,5.177826741E-1
8.235444949E0,7.501140237E-2,3.740663528E-1,-2.848374844E-2,3.825750524E-1
8.245444915E0,3.933471441E-2,2.570943832E-1,-3.357803822E-2,2.622445925E-1
8.255444948E0,3.748261929E-2,1.448707581E-1,-2.227586508E-2,1.512901102E-1
8.265444948E0,2.649462223E-2,4.458522797E-2,-2.328771353E-2,5.685178239E-2
8.275444948E0,3.246530890E-2,-5.574798584E-2,-2.716493607E-2,6.999834254E-2
8.285444948E0,1.237007976E-2,-1.729040146E-1,-2.726435661E-3,1.733673862E-1
8.295444948E0,-5.821883678E-4,-2.733068466E-1,2.334594727E-3,2.733174376E-1
8.305444914E0,-8.812397718E-3,-3.617496490E-1,-2.382576466E-3,3.618648140E-1
8.315444947E0,-3.161919117E-2,-4.693794250E-1,1.420730352E-2,4.706576945E-1
8.325444947E0,-3.059345484E-2,-5.722208023E-1,3.078728914E-2,5.738644990E-1
8.335444947E0,-4.885870218E-2,-6.654758453E-1,3.061902523E-2,6.679691596E-1
8.345444913E0,-7.187604904E-2,-7.515392303E-1,5.460506678E-2,7.569406149E-1
8.355444879E0,-9.728124738E-2,-8.112878799E-1,4.997152090E-2,8.186261773E-1
8.365444912E0,-8.896005154E-2,-8.806180954E-1,5.015629530E-2,8.865200362E-1
8.375444912E0,-1.067243814E-1,-9.284105301E-1,5.037152767E-2,9.358811339E-1
8.385444912E0,-1.001517177E-1,-9.666423798E-1,6.976485252E-2,9.743177057E-1
8.395444878E0,-1.030021012E-1,-1.000089645E0,6.529963017E-2,1.007498275E0
8.405444878E0,-1.321739852E-1,-1.012002945E0,6.800723076E-2,1.022861137E0
8.415444911E0,-1.228876114E-1,-1.026307106E0,5.173665285E-2,1.034932037E0
8.425444911E0,-1.278695166E-1,-1.004698753E0,8.566808701E-2,1.016419805E0
8.435444911E0,-1.402002126E-1,-1.004640579E0,9.580171108E-2,1.018889965E0
8.445444911E0,-1.478223056E-1,-9.782581329E-1,9.394001961E-2,9.938134312E-1
8.455444877E0,-1.527933627E-1,-9.327144623E-1,9.929442406E-2,9.503480744E-1
8.465444843E0,-1.646826416E-1,-8.776321411E-1,1.044116020E-1,8.990329973E-1
8.475444876E0,-1.688490659E-1,-8.297634125E-1,1.021336913E-1,8.529059846E-1
8.485444876E0,-1.772759110E-1,-7.412233353E-1,9.008985758E-2,7.674340127E-1
8.495444876E0,-1.776489168E-1,-6.527147293E-1,7.784324884E-2,6.809223354E-1
8.505444842E0,-1.702303290E-1,-5.833950043E-1,7.492470741E-2,6.123249201E-1
8.515444842E0,-1.623207927E-1,-5.069046021E-1,6.230109930E-2,5.358934057E-1
8.525444875E0,-1.659249514E-1,-3.849611282E-1,5.425798893E-2,4.226938480E-1
8.535444875E0,-1.715201139E-1,-2.821998596E-1,4.354172945E-2,3.330942696E-1
8.545444875E0,-1.743492335E-1,-1.698713303E-1,3.525829315E-2,2.459615240E-1
8.555444841E0,-1.649810225E-1,-7.668590546E-2,-4.203319550E-3,1.819811357E-1
8.565444874E0,-1.745103896E-1,4.281330109E-2,1.765012741E-3,1.796941014E-1
8.575444874E0,-1.550131440E-1,1.407670975E-1,-6.454110146E-3,2.094901098E-1
8.585444874E0,-1.805777401E-1,2.554836273E-1,-2.654761076E-2,3.139824512E-1
8.595444874E0,-1.768465936E-1,3.653945923E-1,-4.427301884E-2,4.083479227E-1
8.605444874E0,-1.584741324E-1,4.825019836E-1,-5.222094059E-2,5.105381881E-1
8.615444840E0,-1.539692581E-1,5.684633255E-1,-7.450878620E-2,5.936401638E-1
8.625444873E0,-1.443425566E-1,6.735763550E-1,-8.980953693E-2,6.946982313E-1
8.635444906E0,-1.320749968E-1,7.643232346E-1,-1.169508100E-1,7.844178119E-1
8.645444906E0,-1.337224543E-1,8.646421432E-1,-1.270878315E-1,8.841035276E-1
8.655444906E0,-1.257246733E-1,9.338579178E-1,-1.418187022E-1,9.528955076E-1
8.665444872E0,-1.367160529E-1,9.911308289E-1,-1.465364695E-1,1.011189664E0
8.675444905E0,-1.309039593E-1,1.029260635E0,-1.797447205E-1,1.053005920E0
8.685444905E0,-1.344039291E-1,1.088960648E0,-1.696006060E-1,1.110254058E0
8.695444905E0,-1.353176981E-1,1.107962608E0,-1.832898259E-1,1.131144191E0
8.705444871E0,-1.333278120E-1,1.148525238E0,-1.894601583E-1,1.171657663E0
8.715444837E0,-1.307749748E-1,1.165152550E0,-2.050188780E-1,1.190258501E0
8.725444870E0,-1.228570789E-1,1.165034294E0,-1.963600516E-1,1.187836705E0
8.735444870E0,-1.213604063E-1,1.126605988E0,-2.065275311E-1,1.151791223E0
8.745444870E0,-1.217846125E-1,1.119322777E0,-2.234049439E-1,1.147878364E0
8.755444870E0,-1.072071195E-1,1.078549385E0,-2.135502100E-1,1.104701695E0
8.765444870E0,-1.016099602E-1,1.044958115E0,-2.202168703E-1,1.072733665E0
8.775444836E0,-1.005079895E-1,9.754695892E-1,-2.169089317E-1,1.004336726E0
8.785444869E0,-8.720329404E-2,9.131994247E-1,-2.083800435E-1,9.407230445E-1
8.795444869E0,-9.280693531E-2,8.557453156E-1,-2.112290859E-1,8.863018104E-1
8.805444869E0,-7.891166210E-2,7.528142929E-1,-1.872543097E-1,7.797567483E-1
8.815444835E0,-9.585201740E-2,6.618614197E-1,-1.773569584E-1,6.918841224E-1
8.825444835E0,-9.331431985E-2,5.709352493E-1,-1.910335422E-1,6.092359440E-1
8.835444868E0,-9.024892747E-2,4.680433273E-1,-1.685242057E-1,5.055787111E-1
8.845444868E0,-9.392815828E-2,3.675394058E-1,-1.434171200E-1,4.055566348E-1
8.855444868E0,-6.590691209E-2,2.550210953E-1,-1.231839657E-1,2.907813087E-1
8.865444834E0,-6.144940853E-2,1.496820450E-1,-1.196446419E-1,2.012351478E-1
8.875444867E0,-5.183628201E-2,2.995491028E-2,-8.745300770E-2,1.059826653E-1
8.885444900E0,-4.923588037E-2,-8.742523193E-2,-7.226735353E-2,1.236523897E-1
8.895444900E0,-3.198295832E-2,-1.593284607E-1,-7.873773575E-2,1.805771277E-1
8.905444900E0,-2.459919453E-2,-2.863550186E-1,-6.651329994E-2,2.950056544E-1
8.915444900E0,-1.254236698E-2,-3.774576187E-1,-4.485213757E-2,3.803199694E-1
8.925444866E0,-1.031580567E-2,-4.733638763E-1,-2.325052023E-2,4.740467930E-1
8.935444866E0,-6.060242653E-3,-5.693159103E-1,-4.525423050E-3,5.693661491E-1
8.945444899E0,-1.384764910E-2,-6.628522873E-1,1.193457842E-2,6.631043254E-1
8.955444899E0,-2.685993910E-3,-7.348461151E-1,4.462361336E-3,7.348645726E-1
8.965444899E0,1.318454742E-2,-7.996673584E-1,2.576112747E-2,8.001908223E-1
8.975444865E0,1.453587413E-2,-8.644905090E-1,3.507572412E-2,8.653238921E-1
8.985444898E0,2.774047852E-2,-9.005804062E-1,4.672902822E-2,9.022184903E-1
8.995444931E0,3.355944157E-2,-9.630231857E-1,6.067085266E-2,9.655158439E-1
9.005444931E0,4.613262415E-2,-9.727811813E-1,8.162009716E-2,9.772887424E-1
9.015444931E0,3.898289800E-2,-9.921064377E-1,7.875055075E-2,9.959902104E-1
9.025444897E0,5.292853713E-2,-9.946622849E-1,1.021665335E-1,1.001295407E0
9.035444930E0,4.985034466E-2,-1.009180069E0,8.964037895E-2,1.014379054E0
9.045444930E0,6.070557237E-2,-9.757614136E-1,1.062476635E-1,9.834043262E-1
9.055444930E0,5.945083499E-2,-9.495124817E-1,1.206366420E-1,9.589898613E-1
9.065444930E0,8.449307084E-2,-9.112997055E-1,1.208171844E-1,9.231484303E-1
9.075444930E0,7.838809490E-2,-8.491230011E-1,1.330614686E-1,8.630526744E-1
9.085444896E0,8.193850517E-2,-8.061208725E-1,1.475656033E-1,8.236020805E-1
9.095444929E0,1.023860872E-1,-7.416038513E-1,1.332407594E-1,7.604027111E-1
9.105444962E0,9.903794527E-2,-6.459636688E-1,1.259824634E-1,6.655442563E-1
9.115444962E0,1.289415658E-1,-5.503177643E-1,1.403252482E-1,5.823802404E-1
9.125444928E0,1.298855841E-1,-4.666481018E-1,1.185417175E-1,4.986811152E-1
9.135444894E0,1.352506876E-1,-3.566370010E-1,1.181243062E-1,3.992944411E-1
9.145444927E0,1.497303247E-1,-2.609882355E-1,1.079105735E-1,3.196540647E-1
9.155444927E0,1.470140517E-1,-1.509552002E-1,1.121051908E-1,2.386800738E-1
9.165444927E0,1.677859128E-1,-5.288982391E-2,1.065420508E-1,2.056712294E-1
9.175444893E0,1.616993546E-1,5.718612671E-2,6.746906042E-2,1.843068325E-1
9.185444893E0,1.672624052E-1,1.792297363E-1,8.820849657E-2,2.605393433E-1
9.195444926E0,1.841893792E-1,2.725858688E-1,7.791578770E-2,3.380823173E-1
9.205444926E0,2.055079341E-1,3.994855881E-1,3.418225050E-2,4.505448616E-1
9.215444926E0,2.066443563E-1,5.096845627E-1,7.198554277E-2,5.546730224E-1
9.225444926E0,2.189461291E-1,5.983772278E-1,2.592962980E-2,6.377029558E-1
9.235444892E0,2.064063549E-1,7.038555145E-1,2.989506721E-2,7.341048179E-1
9.245444858E0,2.216274738E-1,7.854290009E-1,1.679378748E-2,8.162716973E-1
9.255444891E0,2.217030823E-1,8.526601791E-1,1.080220938E-2,8.810779339E-1
9.265444891E0,2.136895657E-1,9.271078110E-1,6.986260414E-3,9.514415019E-1
9.275444891E0,2.241986990E-1,9.920015335E-1,-2.326422930E-2,1.017287237E0
9.285444857E0,2.029799819E-1,1.052123070E0,-3.209316730E-2,1.072004570E0
